,title,description,word_timestamp,url
3865,Athanasios Tsakalidis,"bioinformatics, medical informatics, expert systems, databases, multimedia, information retrieval and more. Especially significant contributions include co-authoring","10 KB (1,081 words) - 12:02, 3 February 2021",https://en.wikipedia.org/wiki/Athanasios_Tsakalidis
3866,Computational complexity theory,analysis. One approach to complexity theory of numerical analysis is information based complexity. Continuous complexity theory can also refer to complexity,"49 KB (6,272 words) - 18:20, 28 April 2021",https://en.wikipedia.org/wiki/Computational_complexity_theory
3867,Computational linguistics,"grouping and organizing content through social media mining, document retrieval and clustering. For instance, if a person searches ""red, large, four-wheeled","41 KB (4,880 words) - 15:58, 26 April 2021",https://en.wikipedia.org/wiki/Computational_linguistics
3868,Information overload,people to save and bookmark information for retrieval. These practices marked both present and future acts of information processing. Swiss scientist,"49 KB (6,017 words) - 16:59, 1 May 2021",https://en.wikipedia.org/wiki/Information_overload
3869,GenieKnows,"pages. Web pages often describe or discuss a particular topic. In information retrieval and machine learning literature, classification algorithms have","9 KB (802 words) - 20:52, 17 April 2021",https://en.wikipedia.org/wiki/GenieKnows
3870,Transactive memory,"to be aware of what information is available for retrieval, so does the transactive memory system provide teammates with information regarding the knowledge","28 KB (3,644 words) - 14:26, 14 March 2021",https://en.wikipedia.org/wiki/Transactive_memory
3871,Agrostis stolonifera,"of the world: descriptions, illustrations, identification, and information retrieval; including synonyms, morphology, anatomy, physiology, phytochemistry","7 KB (727 words) - 17:58, 23 March 2021",https://en.wikipedia.org/wiki/Agrostis_stolonifera
3872,Flag of Japan,Machine DIC Corporation. DICカラーガイド情報検索 (ver 1.4) [DIC Color Guide Information Retrieval (version 1.4)] [Retrieved 2009-09-15]. (in Japanese).[permanent,"106 KB (10,873 words) - 23:50, 2 May 2021",https://en.wikipedia.org/wiki/Flag_of_Japan
3873,Asphodelaceae,"flowering plants: descriptions, illustrations, identification, information retrieval. Version: 9 March 2006. https://web.archive","19 KB (1,349 words) - 17:34, 3 May 2021",https://en.wikipedia.org/wiki/Asphodelaceae
3874,Network scheduler,Digital library Computing platform Digital marketing World Wide Web Information retrieval Security Cryptography Formal methods Security services Intrusion,"12 KB (1,120 words) - 01:25, 9 April 2021",https://en.wikipedia.org/wiki/Network_scheduler
3875,Interactive voice response,of information calls handled and provide consistent quality in information retrieval.[citation needed] IVR systems are used to service high call volumes,"29 KB (3,786 words) - 22:02, 29 April 2021",https://en.wikipedia.org/wiki/Interactive_voice_response
3876,Topic and comment,between information structure and posture and gesture). There were some attempts to apply the theory of topic/comment for information retrieval and automatic,"13 KB (1,711 words) - 23:41, 6 February 2021",https://en.wikipedia.org/wiki/Topic_and_comment
3877,Philosophy of computer science,What are the philosophical consequences of the P vs NP problem? What is information? The Church–Turing thesis and its variations are central to the theory,"8 KB (875 words) - 07:44, 8 January 2021",https://en.wikipedia.org/wiki/Philosophy_of_computer_science
3878,Godfried Toussaint,"and straightedge constructions, instance-based learning, music information retrieval, and computational music theory. He was a co-founder of the Annual","10 KB (1,237 words) - 21:44, 2 May 2021",https://en.wikipedia.org/wiki/Godfried_Toussaint
3879,Knowledge representation and reasoning,the field of artificial intelligence (AI) dedicated to representing information about the world in a form that a computer system can utilize to solve,"34 KB (4,448 words) - 07:37, 10 April 2021",https://en.wikipedia.org/wiki/Knowledge_representation_and_reasoning
3880,Self-similarity,"'infinity series' in much of his music. In the research field of music information retrieval, self-similarity commonly refers to the fact that music often consists","13 KB (1,562 words) - 03:57, 23 February 2021",https://en.wikipedia.org/wiki/Self-similarity
3881,Judit Bar-Ilan,"to informetrics, bibliometrics information retrieval, and most recently altmetrics, domains at the core of information science"". A special memorial issue","5 KB (540 words) - 05:49, 8 April 2021",https://en.wikipedia.org/wiki/Judit_Bar-Ilan
3882,Microdata Corporation,"track inventory, developed a database system named Generalized Information Retrieval Language System (GIRLS). As a public domain item, a developer named","7 KB (709 words) - 07:15, 3 June 2020",https://en.wikipedia.org/wiki/Microdata_Corporation
3883,Gregory Grefenstette,"Grefenstette is especially known for his work on cross-language information retrieval and distributional semantics. Grefenstette, Gregory; Wilber, Laura","10 KB (755 words) - 14:48, 1 April 2021",https://en.wikipedia.org/wiki/Gregory_Grefenstette
3884,Search engine evaluation,"lists the qualities of popular search engines Evaluation measures (information retrieval), which is quantitative and which describes general methods by which","345 bytes (78 words) - 00:33, 22 June 2018",https://en.wikipedia.org/wiki/Search_engine_evaluation
3885,Paul Otlet,"classification. Otlet was responsible for the development of an early information retrieval tool, the ""Repertoire Bibliographique Universel"" (RBU) which utilized","37 KB (4,510 words) - 19:43, 5 April 2021",https://en.wikipedia.org/wiki/Paul_Otlet
3886,Pair," a slang term meaning act with more courage Patent Application Information Retrieval, an online service providing access to the prosecution histories","2 KB (330 words) - 16:04, 8 April 2021",https://en.wikipedia.org/wiki/Pair
3887,Beetle,"(Coleoptera): descriptions, illustrations, identification, and information retrieval for families and subfamilies"". Retrieved January 26, 2017. Beenen","150 KB (16,406 words) - 14:37, 28 March 2021",https://en.wikipedia.org/wiki/Beetle
3888,Mathematical visualization,"representations. Instead, colour vision is exploited to capture dimensional information using techniques such as domain coloring. Stephen Wolfram's book on cellular","7 KB (417 words) - 18:17, 24 December 2020",https://en.wikipedia.org/wiki/Mathematical_visualization
3889,Carnegie Mellon University,"translation, speech recognition, speech synthesis, information retrieval, parsing and information extraction. Until 1996, the institute existed as the","121 KB (12,172 words) - 06:59, 30 April 2021",https://en.wikipedia.org/wiki/Carnegie_Mellon_University
3890,Technology transfer in computer science,Internet Information retrieval University of Minnesota RFC Freeware Numerous companies No Numerous Gopher sites 1998 PageRank Information retrieval World,"5 KB (174 words) - 17:27, 22 June 2017",https://en.wikipedia.org/wiki/Technology_transfer_in_computer_science
3891,Mesotrione,"names in the United States are listed in the National Pesticide Information Retrieval System. Nitisinone (orfadin) Pesticide Properties Database. ""Mesotrione""","19 KB (1,877 words) - 15:50, 1 January 2021",https://en.wikipedia.org/wiki/Mesotrione
3892,Line length,"The influence of font type and line length on visual search and information retrieval in web pages. International Journal of Human-Computer Studies, 64(5)","10 KB (1,450 words) - 23:19, 31 December 2020",https://en.wikipedia.org/wiki/Line_length
3893,Network performance,bits/second is the maximum rate that information can be transferred Throughput is the actual rate that information is transferred Latency the delay between,"9 KB (1,164 words) - 21:43, 30 March 2021",https://en.wikipedia.org/wiki/Network_performance
3894,Ulaanbaatar,collection use and internet access for an hourly fee. There is an information retrieval reference service for questions that cannot be answered by their,"91 KB (9,375 words) - 07:04, 1 May 2021",https://en.wikipedia.org/wiki/Ulaanbaatar
3895,Stanford University centers and institutes,"distributed systems, game theory, general game playing, image processing, information retrieval, knowledge systems, logic, machine learning, multi-agent systems","35 KB (3,953 words) - 13:28, 14 April 2021",https://en.wikipedia.org/wiki/Stanford_University_centers_and_institutes
3896,IBM Israel,"sciences, verification technologies, multimedia, event processing, information retrieval, programming environments, business transformation, and optimization","11 KB (719 words) - 20:50, 9 March 2021",https://en.wikipedia.org/wiki/IBM_Israel
3897,Valvifera,"Malacostraca)"". Crustacea, the Higher Taxa: Description, Identification, and Information Retrieval. Retrieved June 4, 2010. Schotte M, Boyko CB, Bruce NL, Poore GC","2 KB (166 words) - 17:25, 19 April 2021",https://en.wikipedia.org/wiki/Valvifera
3898,Judith Klavans,"development of resources and corpus analysis, internet addiction, information retrieval, and automatic summarization. Her technologies have been applied","12 KB (1,314 words) - 20:46, 4 March 2021",https://en.wikipedia.org/wiki/Judith_Klavans
3899,Storage (memory),"and recalling information that was previously acquired. Memory occurs through three fundamental stages: encoding, storage, and retrieval. Storing refers","25 KB (3,657 words) - 06:25, 16 April 2021",https://en.wikipedia.org/wiki/Storage_(memory)
3900,Richard P. Smiraglia,"work concerning two concepts pertaining to bibliographic control, information retrieval, and knowledge organization: a definition of the meaning of a “work”","9 KB (1,216 words) - 04:37, 20 August 2020",https://en.wikipedia.org/wiki/Richard_P._Smiraglia
3901,Content management system," Wordpress.com, WIX. The core CMS features are, indexing, search and retrieval, format management, revision control, and management. Features may vary","7 KB (755 words) - 06:53, 3 May 2021",https://en.wikipedia.org/wiki/Content_management_system
3902,Hui Xiong,"applications. Quest Information and Learning. ISBN 0-5422-6663-6. Wu, Weili; Hui Xiong; Shashi Shekhar (2003). Clustering and Information Retrieval. Kluwer Academic","10 KB (724 words) - 19:58, 16 April 2021",https://en.wikipedia.org/wiki/Hui_Xiong
3903,Traceability,stamped. Alternate automated approaches for generating traces using information retrieval methods have been developed. In transaction processing software,"18 KB (2,269 words) - 10:19, 23 April 2021",https://en.wikipedia.org/wiki/Traceability
3904,Spam in blogs,"Spam with Language Model Disagreement, PDF. From the First International Workshop on Adversarial Information Retrieval (AIRWeb'05) Chiba, Japan, 2005.","4 KB (577 words) - 09:00, 8 April 2021",https://en.wikipedia.org/wiki/Spam_in_blogs
3905,Synthetic-aperture radar,"the magnitude and the phase components of the SAR data, during information retrieval. One of the major advantages of Tomo-SAR is that it can separate","106 KB (15,589 words) - 12:47, 2 May 2021",https://en.wikipedia.org/wiki/Synthetic-aperture_radar
3906,Anti-schooling activism,"of parents and children and believe that since the days of quick information retrieval on the Internet, schools for knowledge transfer purposes are no","20 KB (2,177 words) - 05:18, 19 April 2021",https://en.wikipedia.org/wiki/Anti-schooling_activism
3907,TrustRank,"topics, such as measuring spam mass. PageRank CheiRank Adversarial information retrieval Hilltop algorithm HITS algorithm Spamdexing 7603350, Guha, Ramanathan","4 KB (467 words) - 17:26, 21 February 2021",https://en.wikipedia.org/wiki/TrustRank
3908,GLAM (industry),"(2005-08-04). ""LAM DNA"". hangingtogether.org. Retrieved 2012-04-05. Information Retrieval & Library Automation. Lomond Systems. 1997. ""GLAM Peak — Digital","4 KB (421 words) - 16:34, 29 December 2020",https://en.wikipedia.org/wiki/GLAM_(industry)
3909,Sound and Music Computing Conference,"approaches. Here we can include Computational musicology, Music information retrieval, and the more computational approaches of Music cognition. Interfaces","5 KB (535 words) - 16:34, 10 October 2019",https://en.wikipedia.org/wiki/Sound_and_Music_Computing_Conference
